"","Time","Product1","Product2","Label","Competidor"
"484",153,35728829,0,"Real","Competidor 2"
"485",154,39776213.1,0,"Real","Competidor 2"
"486",155,38704061,0,"Real","Competidor 2"
"487",156,38855562,0,"Real","Competidor 2"
"488",157,37226002,0,"Real","Competidor 2"
"489",158,36155468.5,0,"Real","Competidor 2"
"490",159,34815467,0,"Real","Competidor 2"
"491",160,34406807.5,0,"Real","Competidor 2"
"492",161,34924604.5,0,"Real","Competidor 2"
"493",162,35801471.5,0,"Real","Competidor 2"
"494",163,36382186,0,"Real","Competidor 2"
"495",164,37123804,0,"Real","Competidor 2"
"496",165,36109335.5,0,"Real","Competidor 2"
"497",166,37930595.5,0,"Real","Competidor 2"
"498",167,38352576.6,0,"Real","Competidor 2"
"499",168,36998516.5,0,"Real","Competidor 2"
"500",169,36486642.5,0,"Real","Competidor 2"
"501",170,37801015.5,0,"Real","Competidor 2"
"502",171,38060121.5,0,"Real","Competidor 2"
"503",172,38301684.5,0,"Real","Competidor 2"
"504",173,37199508.5,0,"Real","Competidor 2"
"505",174,37747067.5,0,"Real","Competidor 2"
"506",175,38826079.5,0,"Real","Competidor 2"
"507",176,37366490.2191883,0,"Forecast","Competidor 2"
"508",177,38814772.4200473,0,"Forecast","Competidor 2"
"509",178,40697056.0471691,0,"Forecast","Competidor 2"
"510",179,42124618.9181752,0,"Forecast","Competidor 2"
"511",180,40145916.9039184,0,"Forecast","Competidor 2"
"512",181,40316197.8381917,0,"Forecast","Competidor 2"
"513",182,38991527.430589,0,"Forecast","Competidor 2"
"514",183,40865824.8154096,0,"Forecast","Competidor 2"
"515",184,39749161.2707454,0,"Forecast","Competidor 2"
"516",185,39098953.396024,0,"Forecast","Competidor 2"
"517",186,39292952.528031,0,"Forecast","Competidor 2"
"518",187,39284152.6772059,0,"Forecast","Competidor 2"
"519",188,40870543.3199446,0,"Forecast","Competidor 2"
"520",189,39646128.5258657,0,"Forecast","Competidor 2"
"521",190,40078652.2356541,0,"Forecast","Competidor 2"
"522",191,39667624.9222026,0,"Forecast","Competidor 2"
"523",192,38030530.968254,0,"Forecast","Competidor 2"
"524",193,39408919.5415155,0,"Forecast","Competidor 2"
"525",194,38138814.598366,0,"Forecast","Competidor 2"
"526",195,38237241.3662811,0,"Forecast","Competidor 2"
"527",196,37864503.8152816,0,"Forecast","Competidor 2"
"528",197,37461791.0523757,0,"Forecast","Competidor 2"
"529",198,36924711.727413,0,"Forecast","Competidor 2"
"530",199,35460396.2598036,0,"Forecast","Competidor 2"
"531",200,35971211.2334376,0,"Forecast","Competidor 2"
"532",201,35829853.6318486,0,"Forecast","Competidor 2"
"533",202,35759071.9035867,0,"Forecast","Competidor 2"
"534",203,35465828.2503946,0,"Forecast","Competidor 2"
"535",204,32729022.2907819,0,"Forecast","Competidor 2"
"536",205,32979985.0210168,0,"Forecast","Competidor 2"
"537",206,34541376.3161685,0,"Forecast","Competidor 2"
"538",207,33630683.0812351,0,"Forecast","Competidor 2"
"539",208,33615053.740579,0,"Forecast","Competidor 2"
"540",209,32307035.1748948,0,"Forecast","Competidor 2"
"541",210,32514130.0599455,0,"Forecast","Competidor 2"
"542",211,31104946.507098,0,"Forecast","Competidor 2"
"543",212,31161788.9399999,0,"Forecast","Competidor 2"
"544",213,31346694.768863,0,"Forecast","Competidor 2"
"545",214,31692149.3001829,0,"Forecast","Competidor 2"
"546",215,31617825.5540696,0,"Forecast","Competidor 2"
"547",216,31950053.0276538,0,"Forecast","Competidor 2"
"548",217,31176165.5311702,0,"Forecast","Competidor 2"
"549",218,34136424.9501396,0,"Forecast","Competidor 2"
"550",219,33518150.6898288,0,"Forecast","Competidor 2"
"551",220,32607108.6915326,0,"Forecast","Competidor 2"
"552",221,32437123.1845337,0,"Forecast","Competidor 2"
"553",222,33639090.1592035,0,"Forecast","Competidor 2"
"554",223,33866531.661595,0,"Forecast","Competidor 2"
"555",224,34801056.1474553,0,"Forecast","Competidor 2"
"556",225,33847166.8458933,0,"Forecast","Competidor 2"
"557",226,34029171.1454495,0,"Forecast","Competidor 2"
"558",227,35291087.2858497,0,"Forecast","Competidor 2"
"559",176,42543531.0059917,0,"IC_HI","Competidor 2"
"560",177,44776562.6100347,0,"IC_HI","Competidor 2"
"561",178,47826065.8755711,0,"IC_HI","Competidor 2"
"562",179,50066655.3166344,0,"IC_HI","Competidor 2"
"563",180,48897282.8415304,0,"IC_HI","Competidor 2"
"564",181,49779288.1968268,0,"IC_HI","Competidor 2"
"565",182,49127941.6703086,0,"IC_HI","Competidor 2"
"566",183,51628884.6426919,0,"IC_HI","Competidor 2"
"567",184,51106228.3275331,0,"IC_HI","Competidor 2"
"568",185,51019693.9847156,0,"IC_HI","Competidor 2"
"569",186,51752207.883424,0,"IC_HI","Competidor 2"
"570",187,52259461.5956679,0,"IC_HI","Competidor 2"
"571",188,54342205.9172584,0,"IC_HI","Competidor 2"
"572",189,53596473.3623915,0,"IC_HI","Competidor 2"
"573",190,54491799.583939,0,"IC_HI","Competidor 2"
"574",191,54529165.797001,0,"IC_HI","Competidor 2"
"575",192,53327328.9035896,0,"IC_HI","Competidor 2"
"576",193,55128927.0436895,0,"IC_HI","Competidor 2"
"577",194,54270933.2972681,0,"IC_HI","Competidor 2"
"578",195,54771202.4065017,0,"IC_HI","Competidor 2"
"579",196,54790769.8922714,0,"IC_HI","Competidor 2"
"580",197,54771473.2627529,0,"IC_HI","Competidor 2"
"581",198,54609499.3553667,0,"IC_HI","Competidor 2"
"582",199,53512496.6510597,0,"IC_HI","Competidor 2"
"583",200,54383298.1244588,0,"IC_HI","Competidor 2"
"584",201,54595022.3975397,0,"IC_HI","Competidor 2"
"585",202,54870800.6045073,0,"IC_HI","Competidor 2"
"586",203,54917943.5355215,0,"IC_HI","Competidor 2"
"587",204,52515669.4093831,0,"IC_HI","Competidor 2"
"588",205,53095601.3259033,0,"IC_HI","Competidor 2"
"589",206,54980667.7533766,0,"IC_HI","Competidor 2"
"590",207,54388603.2464321,0,"IC_HI","Competidor 2"
"591",208,54686785.1529315,0,"IC_HI","Competidor 2"
"592",209,53687972.4753016,0,"IC_HI","Competidor 2"
"593",210,54199864.8866361,0,"IC_HI","Competidor 2"
"594",211,53091253.8392342,0,"IC_HI","Competidor 2"
"595",212,53444614.7310156,0,"IC_HI","Competidor 2"
"596",213,53922144.7170338,0,"IC_HI","Competidor 2"
"597",214,54556478.6253999,0,"IC_HI","Competidor 2"
"598",215,54767429.6677815,0,"IC_HI","Competidor 2"
"599",216,55381458.9980858,0,"IC_HI","Competidor 2"
"600",217,54886024.2587293,0,"IC_HI","Competidor 2"
"601",218,58121503.9787861,0,"IC_HI","Competidor 2"
"602",219,57775327.5894605,0,"IC_HI","Competidor 2"
"603",220,57133364.9543551,0,"IC_HI","Competidor 2"
"604",221,57229538.5852011,0,"IC_HI","Competidor 2"
"605",222,58694837.5343838,0,"IC_HI","Competidor 2"
"606",223,59182872.0696885,0,"IC_HI","Competidor 2"
"607",224,60375334.3735964,0,"IC_HI","Competidor 2"
"608",225,59676807.2212002,0,"IC_HI","Competidor 2"
"609",226,60111673.6528259,0,"IC_HI","Competidor 2"
"610",227,61624023.9275709,0,"IC_HI","Competidor 2"
"611",176,32189449.4323849,0,"IC_LO","Competidor 2"
"612",177,32852982.2300599,0,"IC_LO","Competidor 2"
"613",178,33568046.218767,0,"IC_LO","Competidor 2"
"614",179,34182582.519716,0,"IC_LO","Competidor 2"
"615",180,31394550.9663064,0,"IC_LO","Competidor 2"
"616",181,30853107.4795566,0,"IC_LO","Competidor 2"
"617",182,28855113.1908693,0,"IC_LO","Competidor 2"
"618",183,30102764.9881273,0,"IC_LO","Competidor 2"
"619",184,28392094.2139576,0,"IC_LO","Competidor 2"
"620",185,27178212.8073325,0,"IC_LO","Competidor 2"
"621",186,26833697.172638,0,"IC_LO","Competidor 2"
"622",187,26308843.7587439,0,"IC_LO","Competidor 2"
"623",188,27398880.7226308,0,"IC_LO","Competidor 2"
"624",189,25695783.68934,0,"IC_LO","Competidor 2"
"625",190,25665504.8873693,0,"IC_LO","Competidor 2"
"626",191,24806084.0474041,0,"IC_LO","Competidor 2"
"627",192,22733733.0329184,0,"IC_LO","Competidor 2"
"628",193,23688912.0393414,0,"IC_LO","Competidor 2"
"629",194,22006695.8994639,0,"IC_LO","Competidor 2"
"630",195,21703280.3260605,0,"IC_LO","Competidor 2"
"631",196,20938237.7382917,0,"IC_LO","Competidor 2"
"632",197,20152108.8419986,0,"IC_LO","Competidor 2"
"633",198,19239924.0994593,0,"IC_LO","Competidor 2"
"634",199,17408295.8685475,0,"IC_LO","Competidor 2"
"635",200,17559124.3424163,0,"IC_LO","Competidor 2"
"636",201,17064684.8661574,0,"IC_LO","Competidor 2"
"637",202,16647343.2026661,0,"IC_LO","Competidor 2"
"638",203,16013712.9652677,0,"IC_LO","Competidor 2"
"639",204,12942375.1721806,0,"IC_LO","Competidor 2"
"640",205,12864368.7161304,0,"IC_LO","Competidor 2"
"641",206,14102084.8789604,0,"IC_LO","Competidor 2"
"642",207,12872762.916038,0,"IC_LO","Competidor 2"
"643",208,12543322.3282265,0,"IC_LO","Competidor 2"
"644",209,10926097.8744881,0,"IC_LO","Competidor 2"
"645",210,10828395.233255,0,"IC_LO","Competidor 2"
"646",211,9118639.17496179,0,"IC_LO","Competidor 2"
"647",212,8878963.1489841,0,"IC_LO","Competidor 2"
"648",213,8771244.8206921,0,"IC_LO","Competidor 2"
"649",214,8827819.97496596,0,"IC_LO","Competidor 2"
"650",215,8468221.44035774,0,"IC_LO","Competidor 2"
"651",216,8518647.05722174,0,"IC_LO","Competidor 2"
"652",217,7466306.80361122,0,"IC_LO","Competidor 2"
"653",218,10151345.9214932,0,"IC_LO","Competidor 2"
"654",219,9260973.79019708,0,"IC_LO","Competidor 2"
"655",220,8080852.42871021,0,"IC_LO","Competidor 2"
"656",221,7644707.78386642,0,"IC_LO","Competidor 2"
"657",222,8583342.78402314,0,"IC_LO","Competidor 2"
"658",223,8550191.25350158,0,"IC_LO","Competidor 2"
"659",224,9226777.92131418,0,"IC_LO","Competidor 2"
"660",225,8017526.47058634,0,"IC_LO","Competidor 2"
"661",226,7946668.63807313,0,"IC_LO","Competidor 2"
"662",227,8958150.64412842,0,"IC_LO","Competidor 2"
"663",1,3792128,6565556.5,"Real","Competidor 3"
"664",2,2568676,6467413,"Real","Competidor 3"
"665",3,2644847,7297138.5,"Real","Competidor 3"
"666",4,2782482,6181217.5,"Real","Competidor 3"
"667",5,3741709,6681464,"Real","Competidor 3"
"668",6,3687972,7101862.5,"Real","Competidor 3"
"669",7,2421020,7084604,"Real","Competidor 3"
"670",8,2730717,6480372,"Real","Competidor 3"
"671",9,2904549,7033289,"Real","Competidor 3"
"672",10,3180979,7647591.5,"Real","Competidor 3"
"673",11,4005906,7400145,"Real","Competidor 3"
"674",12,3965916,6632179.5,"Real","Competidor 3"
"675",13,2425668,6900369.5,"Real","Competidor 3"
"676",14,2755858,7263040,"Real","Competidor 3"
"677",15,2913541,7640027.5,"Real","Competidor 3"
"678",16,3498200,7668461,"Real","Competidor 3"
"679",17,4079367,6845810.5,"Real","Competidor 3"
"680",18,2647569,7403346.5,"Real","Competidor 3"
"681",19,2935113,7722083,"Real","Competidor 3"
"682",20,3571967,7657175.5,"Real","Competidor 3"
"683",21,4060400,7140731,"Real","Competidor 3"
"684",22,3162240,7486496,"Real","Competidor 3"
"685",23,4773710,8065524.5,"Real","Competidor 3"
"686",24,2710606,7555792.5,"Real","Competidor 3"
"687",25,3415475,7265159,"Real","Competidor 3"
"688",26,2760953,7060745,"Real","Competidor 3"
"689",27,3819778,8116868,"Real","Competidor 3"
"690",28,2555839,7020428.5,"Real","Competidor 3"
"691",29,3399245,7028667.5,"Real","Competidor 3"
"692",30,3589220,7175497,"Real","Competidor 3"
"693",31,2561032,7551125.5,"Real","Competidor 3"
"694",32,3073468,7793604.9,"Real","Competidor 3"
"695",33,3852066,7552499.5,"Real","Competidor 3"
"696",34,3842696,6749138,"Real","Competidor 3"
"697",35,2587591,7318778,"Real","Competidor 3"
"698",36,2887511,7702158,"Real","Competidor 3"
"699",37,3978492,7515788.5,"Real","Competidor 3"
"700",38,3976207,6559169.5,"Real","Competidor 3"
"701",39,2224183,6935448.5,"Real","Competidor 3"
"702",40,2672494,7367044,"Real","Competidor 3"
"703",41,3002833,7570950.5,"Real","Competidor 3"
"704",42,3502937,7428606,"Real","Competidor 3"
"705",43,3805619,6433190.5,"Real","Competidor 3"
"706",44,2350624,6758727,"Real","Competidor 3"
"707",45,2556349,7058888.5,"Real","Competidor 3"
"708",46,3286792,6878384.5,"Real","Competidor 3"
"709",47,3759500,6131599.5,"Real","Competidor 3"
"710",48,2371004,6685170,"Real","Competidor 3"
"711",49,2552638,7156740.5,"Real","Competidor 3"
"712",50,3046013,6896814.5,"Real","Competidor 3"
"713",51,4580066,5967162.5,"Real","Competidor 3"
"714",52,2418493,6059472.5,"Real","Competidor 3"
"715",53,3047532,6361751.5,"Real","Competidor 3"
"716",54,2116845,6442214,"Real","Competidor 3"
"717",55,2808484,6939222.5,"Real","Competidor 3"
"718",56,3031486,5838445.5,"Real","Competidor 3"
"719",57,2077866,6465567,"Real","Competidor 3"
"720",58,2498398,6661872.5,"Real","Competidor 3"
"721",59,3458275,6625444,"Real","Competidor 3"
"722",60,3411778,5814170,"Real","Competidor 3"
"723",61,2231294,6453944,"Real","Competidor 3"
"724",62,2532585,7207186.5,"Real","Competidor 3"
"725",63,3687975,7073357.5,"Real","Competidor 3"
"726",64,4173303,7115878,"Real","Competidor 3"
"727",65,2500140,7384352,"Real","Competidor 3"
"728",66,2232179,6540162,"Real","Competidor 3"
"729",67,2727811,7534836,"Real","Competidor 3"
"730",68,2903009,7102629,"Real","Competidor 3"
"731",69,4389322,6556337,"Real","Competidor 3"
"732",70,2564543,7456899,"Real","Competidor 3"
"733",71,2491756,7814255,"Real","Competidor 3"
"734",72,3240459,7553318.5,"Real","Competidor 3"
"735",73,3977891,7468584.5,"Real","Competidor 3"
"736",74,3347150,8161299,"Real","Competidor 3"
"737",75,4302433,7966643.5,"Real","Competidor 3"
"738",76,2488991,7193440,"Real","Competidor 3"
"739",77,2382422,7513756,"Real","Competidor 3"
"740",78,2433224,7585600.5,"Real","Competidor 3"
"741",79,3398124,8298338.5,"Real","Competidor 3"
"742",80,3748843,8228679,"Real","Competidor 3"
"743",81,2348940,7082965,"Real","Competidor 3"
"744",82,2550511,7331481.5,"Real","Competidor 3"
"745",83,2764907,7617996,"Real","Competidor 3"
"746",84,2998247,7928244,"Real","Competidor 3"
"747",85,3781562,7882001,"Real","Competidor 3"
"748",86,3728626,6795708.5,"Real","Competidor 3"
"749",87,2485585,7778207,"Real","Competidor 3"
"750",88,3601173,7668290,"Real","Competidor 3"
"751",89,3844523,6591887,"Real","Competidor 3"
"752",90,2094949,6933558,"Real","Competidor 3"
"753",91,2360462,7352936,"Real","Competidor 3"
"754",92,2348152,7251822.6,"Real","Competidor 3"
"755",93,2538540,7437223.5,"Real","Competidor 3"
"756",94,3107696,7296502,"Real","Competidor 3"
"757",95,3510449,6457939,"Real","Competidor 3"
"758",96,2307938,6602555.1,"Real","Competidor 3"
"759",97,2333635,7131659.5,"Real","Competidor 3"
"760",98,3102549,7433771.5,"Real","Competidor 3"
"761",99,3504132,6512689.5,"Real","Competidor 3"
"762",100,2963732,6440229.5,"Real","Competidor 3"
"763",101,4173209,6477126.5,"Real","Competidor 3"
"764",102,3463373,6361403,"Real","Competidor 3"
"765",103,3203789,6079373,"Real","Competidor 3"
"766",104,2235437,6426409,"Real","Competidor 3"
"767",105,1764624,6255084.5,"Real","Competidor 3"
"768",106,2148906,6858060.5,"Real","Competidor 3"
"769",107,2916789,6980672.5,"Real","Competidor 3"
"770",108,3210853,5894447,"Real","Competidor 3"
"771",109,2750490,6859425.5,"Real","Competidor 3"
"772",110,3420594,6621439.5,"Real","Competidor 3"
"773",111,2737402,4568037,"Real","Competidor 3"
"774",112,2453410,6488611,"Real","Competidor 3"
"775",113,2324379,6211577.5,"Real","Competidor 3"
"776",114,2105854,6943314,"Real","Competidor 3"
"777",115,2432931,7367868.5,"Real","Competidor 3"
"778",116,3280167,6985952,"Real","Competidor 3"
"779",117,4014318,6280907,"Real","Competidor 3"
"780",118,2002608,6711884.5,"Real","Competidor 3"
"781",119,2400387,6569899.5,"Real","Competidor 3"
"782",120,2358860,7955574.5,"Real","Competidor 3"
"783",121,3448309,7284404,"Real","Competidor 3"
"784",122,3451829,6981881.5,"Real","Competidor 3"
"785",123,2807833,7434433,"Real","Competidor 3"
"786",124,3144455,6797768,"Real","Competidor 3"
"787",125,3463190,6235330,"Real","Competidor 3"
"788",126,2337679,7076627,"Real","Competidor 3"
"789",127,2244859,7042468.5,"Real","Competidor 3"
"790",128,2277393,7755080,"Real","Competidor 3"
"791",129,3444743,7110131.5,"Real","Competidor 3"
"792",130,4113601,6048777.5,"Real","Competidor 3"
"793",131,2234641,6588506,"Real","Competidor 3"
"794",132,2226318,6644131.5,"Real","Competidor 3"
"795",133,2324269,7084953.4,"Real","Competidor 3"
"796",134,3210433,6808807.5,"Real","Competidor 3"
"797",135,3494707,6370102,"Real","Competidor 3"
"798",136,2644541,7303854,"Real","Competidor 3"
"799",137,3056166,6654862.5,"Real","Competidor 3"
"800",138,3496738,6123059.5,"Real","Competidor 3"
"801",139,2157448,6426882.3,"Real","Competidor 3"
"802",140,1998919,6311306.3,"Real","Competidor 3"
"803",141,2254680,6994526.3,"Real","Competidor 3"
"804",142,2643494,6304061.1,"Real","Competidor 3"
"805",143,4362102,6172542.9,"Real","Competidor 3"
"806",144,2167342,6237854,"Real","Competidor 3"
"807",145,2406585,6728216.9,"Real","Competidor 3"
"808",146,2828677,6519097.1,"Real","Competidor 3"
"809",147,3108657,5931037,"Real","Competidor 3"
"810",148,2430244,6487923,"Real","Competidor 3"
"811",149,2851889,6621252.5,"Real","Competidor 3"
"812",150,2600674,5918193.3,"Real","Competidor 3"
"813",151,3353363,5805092,"Real","Competidor 3"
"814",152,2003482,6058136.7,"Real","Competidor 3"
"815",153,2152706,5757598.5,"Real","Competidor 3"
"816",154,2115473,6710645,"Real","Competidor 3"
"817",155,2366900,5670886.3,"Real","Competidor 3"
"818",156,3732824,5344650.7,"Real","Competidor 3"
"819",157,1981069,5525284,"Real","Competidor 3"
"820",158,3417846,5644853,"Real","Competidor 3"
"821",159,2441045,5409802.5,"Real","Competidor 3"
"822",160,1838833,5135088.1,"Real","Competidor 3"
"823",161,1951982,5148635.5,"Real","Competidor 3"
"824",162,2378744,5562459,"Real","Competidor 3"
"825",163,2368100,5516893,"Real","Competidor 3"
"826",164,3998929,5472750.6,"Real","Competidor 3"
"827",165,2139420,5694808,"Real","Competidor 3"
"828",166,2130553,6274655.5,"Real","Competidor 3"
"829",167,2652775,6225994.1,"Real","Competidor 3"
"830",168,2344827,5728467.3,"Real","Competidor 3"
"831",169,3341495,5414075.2,"Real","Competidor 3"
"832",170,2066801,5681130,"Real","Competidor 3"
"833",171,2296033,6329095.5,"Real","Competidor 3"
"834",172,2547340,6096848,"Real","Competidor 3"
"835",173,2522695,5679140.5,"Real","Competidor 3"
"836",174,3286692,5529787,"Real","Competidor 3"
"837",175,2682195,6212082,"Real","Competidor 3"
"838",176,2900598.86074568,5711213.75210851,"Forecast","Competidor 3"
"839",177,3351602.93608431,5148775.75210851,"Forecast","Competidor 3"
"840",178,2386139.0096164,5990072.75210851,"Forecast","Competidor 3"
"841",179,2803125.0751388,5955914.25210851,"Forecast","Competidor 3"
"842",180,2064306.59010911,6668525.75210851,"Forecast","Competidor 3"
"843",181,2836736.7712886,6023577.25210851,"Forecast","Competidor 3"
"844",182,3160500.24226726,4962223.25210851,"Forecast","Competidor 3"
"845",183,2429263.87768085,5501951.75210851,"Forecast","Competidor 3"
"846",184,2338671.58305772,5557577.25210851,"Forecast","Competidor 3"
"847",185,2152345.9219654,5998399.15210851,"Forecast","Competidor 3"
"848",186,2763760.51918337,5722253.25210851,"Forecast","Competidor 3"
"849",187,2846607.04267547,5283547.75210851,"Forecast","Competidor 3"
"850",188,2467704.4500598,6217299.75210851,"Forecast","Competidor 3"
"851",189,3026962.52561694,5568308.25210852,"Forecast","Competidor 3"
"852",190,3276726.02142823,5036505.25210852,"Forecast","Competidor 3"
"853",191,1974151.29028224,5340328.05210851,"Forecast","Competidor 3"
"854",192,2210030.25339662,5224752.05210851,"Forecast","Competidor 3"
"855",193,2579226.07650709,5907972.05210851,"Forecast","Competidor 3"
"856",194,2358933.88031075,5217506.85210851,"Forecast","Competidor 3"
"857",195,3216021.21723224,5085988.65210851,"Forecast","Competidor 3"
"858",196,1956319.82012273,5151299.75210851,"Forecast","Competidor 3"
"859",197,2195617.88251596,5641662.65210851,"Forecast","Competidor 3"
"860",198,2666739.17523093,5432542.85210851,"Forecast","Competidor 3"
"861",199,2981724.83450792,4844482.75210851,"Forecast","Competidor 3"
"862",200,2058950.4726314,5401368.75210851,"Forecast","Competidor 3"
"863",201,2347769.44683796,5534698.25210851,"Forecast","Competidor 3"
"864",202,2498178.75598282,4831639.05210851,"Forecast","Competidor 3"
"865",203,3120721.97515112,4718537.75210851,"Forecast","Competidor 3"
"866",204,1975345.60829716,4971582.45210851,"Forecast","Competidor 3"
"867",205,2404019.02304736,4671044.25210851,"Forecast","Competidor 3"
"868",206,2266489.21094848,5624090.75210852,"Forecast","Competidor 3"
"869",207,2564552.46046259,4584332.05210852,"Forecast","Competidor 3"
"870",208,2832524.06242921,4258096.45210851,"Forecast","Competidor 3"
"871",209,1796455.75955266,4438729.75210851,"Forecast","Competidor 3"
"872",210,2574856.32165208,4558298.75210851,"Forecast","Competidor 3"
"873",211,2260619.1377024,4323248.25210851,"Forecast","Competidor 3"
"874",212,2006717.76669191,4048533.85210851,"Forecast","Competidor 3"
"875",213,1915135.90350481,4062081.25210851,"Forecast","Competidor 3"
"876",214,2373445.64897814,4475904.75210851,"Forecast","Competidor 3"
"877",215,2229323.39155085,4430338.75210851,"Forecast","Competidor 3"
"878",216,3139801.92478764,4386196.35210851,"Forecast","Competidor 3"
"879",217,1890704.96973235,4608253.75210851,"Forecast","Competidor 3"
"880",218,1879501.92641317,5188101.25210851,"Forecast","Competidor 3"
"881",219,2438007.29803382,5139439.85210851,"Forecast","Competidor 3"
"882",220,2511501.41001547,4641913.05210852,"Forecast","Competidor 3"
"883",221,3018097.64253361,4327520.95210851,"Forecast","Competidor 3"
"884",222,1760584.75804591,4594575.75210851,"Forecast","Competidor 3"
"885",223,2055078.73518412,5242541.25210852,"Forecast","Competidor 3"
"886",224,2245683.93365577,5010293.75210852,"Forecast","Competidor 3"
"887",225,2687355.19768227,4592586.25210852,"Forecast","Competidor 3"
"888",226,2867436.3059898,4443232.75210852,"Forecast","Competidor 3"
"889",227,2360075.81992044,5125527.75210852,"Forecast","Competidor 3"
"890",176,4778945.98035014,7203605.2848595,"IC_HI","Competidor 3"
"891",177,5229950.05568877,6653776.58508705,"IC_HI","Competidor 3"
"892",178,4264486.12922086,7507578.11536275,"IC_HI","Competidor 3"
"893",179,4681472.19474326,7485821.94466537,"IC_HI","Competidor 3"
"894",180,3942653.70971357,8210736.03867254,"IC_HI","Competidor 3"
"895",181,4715083.89089306,7577992.76548426,"IC_HI","Competidor 3"
"896",182,5038847.36187172,6528748.90094496,"IC_HI","Competidor 3"
"897",183,4307610.99728531,7080494.63359819,"IC_HI","Competidor 3"
"898",184,4217018.70266218,7148046.56930422,"IC_HI","Competidor 3"
"899",185,4030693.04156986,7600706.13554841,"IC_HI","Competidor 3"
"900",186,4642107.63878783,7336311.08546503,"IC_HI","Competidor 3"
"901",187,4724954.16227993,6909271.50159943,"IC_HI","Competidor 3"
"902",188,4346051.56966426,7854606.29942886,"IC_HI","Competidor 3"
"903",189,4905309.6452214,7217116.2306607,"IC_HI","Competidor 3"
"904",190,5155073.14103269,6696734.98632502,"IC_HI","Competidor 3"
"905",191,3852498.4098867,7011901.49967697,"IC_HI","Competidor 3"
"906",192,4088377.37300108,6907592.74892303,"IC_HI","Competidor 3"
"907",193,4457573.19611155,7602005.05978411,"IC_HI","Competidor 3"
"908",194,4237280.99991521,6922658.7079072,"IC_HI","Competidor 3"
"909",195,5094368.3368367,6802187.32113636,"IC_HI","Competidor 3"
"910",196,3834666.93972719,6878474.58165306,"IC_HI","Competidor 3"
"911",197,4073965.00212042,7379744.32799475,"IC_HI","Competidor 3"
"912",198,4545086.29483538,7181463.35696023,"IC_HI","Competidor 3"
"913",199,4860071.95411238,6604175.32540933,"IC_HI","Competidor 3"
"914",200,3937297.59223586,7171767.85196405,"IC_HI","Competidor 3"
"915",201,4226116.56644242,7315739.51861768,"IC_HI","Competidor 3"
"916",202,4376525.87558728,6623259.27225782,"IC_HI","Competidor 3"
"917",203,4999069.09475558,6520674.82610903,"IC_HI","Competidor 3"
"918",204,3853692.72790162,6784175.36110005,"IC_HI","Competidor 3"
"919",205,4282366.14265182,6494033.02716054,"IC_HI","Competidor 3"
"920",206,4144836.33055294,7457416.44445151,"IC_HI","Competidor 3"
"921",207,4442899.58006705,6427936.70453381,"IC_HI","Competidor 3"
"922",208,4710871.18203367,6111923.07147816,"IC_HI","Competidor 3"
"923",209,3671767.09329931,6302722.28292047,"IC_HI","Competidor 3"
"924",210,4450167.65539873,6432402.05106565,"IC_HI","Competidor 3"
"925",211,4135930.47144905,6207408.0636429,"IC_HI","Competidor 3"
"926",212,3882029.10043855,5942696.78481535,"IC_HI","Competidor 3"
"927",213,3790447.23725145,5966194.75604672,"IC_HI","Competidor 3"
"928",214,4248756.98272479,6389917.0969274,"IC_HI","Competidor 3"
"929",215,4104634.7252975,6354199.0059623,"IC_HI","Competidor 3"
"930",216,5015113.25853429,6319854.36132256,"IC_HI","Competidor 3"
"931",217,3766016.303479,6551660.12156317,"IC_HI","Competidor 3"
"932",218,3754813.26015981,7141207.32630832,"IC_HI","Competidor 3"
"933",219,4313318.63178047,7102197.69690635,"IC_HI","Competidor 3"
"934",220,4386812.74376212,6614275.43705575,"IC_HI","Competidor 3"
"935",221,4893408.97628026,6309441.33340389,"IC_HI","Competidor 3"
"936",222,3635896.09179256,6586008.25611995,"IC_HI","Competidor 3"
"937",223,3930390.06893076,7243440.65944326,"IC_HI","Competidor 3"
"938",224,4120995.26740242,7020615.4822084,"IC_HI","Competidor 3"
"939",225,4562666.53142892,6612286.34834832,"IC_HI","Competidor 3"
"940",226,4742747.63973645,6472267.86737645,"IC_HI","Competidor 3"
"941",227,4235387.15366709,7163855.13484899,"IC_HI","Competidor 3"
"942",176,1022251.74114122,4218822.21935753,"IC_LO","Competidor 3"
"943",177,1473255.81647985,3643774.91912998,"IC_LO","Competidor 3"
"944",178,507791.890011937,4472567.38885428,"IC_LO","Competidor 3"
"945",179,924777.955534341,4426006.55955166,"IC_LO","Competidor 3"
"946",180,185959.470504646,5126315.46554448,"IC_LO","Competidor 3"
"947",181,958389.651684145,4469161.73873277,"IC_LO","Competidor 3"
"948",182,1282153.1226628,3395697.60327207,"IC_LO","Competidor 3"
"949",183,550916.758076389,3923408.87061884,"IC_LO","Competidor 3"
"950",184,460324.463453261,3967107.9349128,"IC_LO","Competidor 3"
"951",185,273998.802360944,4396092.16866862,"IC_LO","Competidor 3"
"952",186,885413.399578909,4108195.418752,"IC_LO","Competidor 3"
"953",187,968259.923071007,3657824.0026176,"IC_LO","Competidor 3"
"954",188,589357.330455339,4579993.20478817,"IC_LO","Competidor 3"
"955",189,1148615.40601248,3919500.27355633,"IC_LO","Competidor 3"
"956",190,1398378.90182377,3376275.51789201,"IC_LO","Competidor 3"
