"","V1"
"8735",45.3758449003669
"8736",45.4327245311888
"8737",45.4505669336262
"8738",45.4921212209095
"8739",45.640239567254
"8740",43.842795463764
"8741",44.8975918902042
"8742",46.0780587352738
"8743",46.1182201086797
"8744",45.2117689412969
"8745",45.1138645206028
"8746",45.418437608247
"8747",45.910861684224
"8748",45.1115224433281
"8749",47.0692991707167
"8750",45.0670507747517
"8751",44.8965437082614
"8752",46.5798450718293
"8753",45.9503554228093
"8754",44.7611072576447
"8755",46.9137777970067
"8756",46.2728022864444
"8757",46.2331198275705
"8758",46.6281002121568
"8759",44.9915722199218
"8760",45.536334674197
"8761",46.3552570487669
"8762",45.1409025625799
"8763",45.325250461602
"8764",45.1394250641205
"8765",45.0237513679278
"8766",44.914269845883
"8767",45.1157292389211
"8768",46.8626854781244
"8769",45.4098409888321
"8770",46.1517253773882
"8771",47.3916673334254
"8772",45.4881667190312
"8773",44.9815441073087
"8774",45.3036382898072
"8775",46.6649035942764
"8776",46.5663875272873
"8777",46.6820742353915
"8778",45.526658038349
"8779",44.6926745427536
"8780",45.8047218710919
"8781",46.5958603307606
"8782",46.1616913570453
"8783",45.2819870768918
"8784",45.351875309039
"8785",45.3874113533639
"8786",44.2854291034807
"8787",46.72805951926
"8788",45.892361006116
"8789",45.8363129665974
"8790",44.7764379987926
"8791",46.2106771396497
"8792",45.8611917629263
"8793",46.6435713712654
"8794",45.3338168280105
"8795",45.5931873655077
"8796",45.0740494411792
"8797",45.5208845551592
"8798",45.5408225111139
"8799",47.1987572948865
"8800",45.7578031494866
"8801",45.0761902378809
"8802",45.2936881663325
"8803",45.5812295668961
"8804",44.8579169444052
"8805",45.69872296005
"8806",46.0300920490234
"8807",46.5764268931079
"8808",44.3914336116688
"8809",46.245854765759
"8810",46.3238647746499
"8811",46.0121739231872
"8812",46.5747754919322
"8813",46.84260570976
"8814",45.1903935548337
"8815",45.6588178330821
"8816",46.6414966317663
"8817",45.4578140034951
"8818",44.3883663098169
"8819",44.4114637372628
"8820",44.6847561590907
"8821",46.1373588946864
"8822",45.4977093170089
"8823",46.7284393178672
"8824",46.7660000187495
"8825",45.2818313813073
"8826",45.8877960621977
"8827",45.7624246035564
"8828",44.6308070202862
"8829",45.1849756521816
"8830",45.0754849710808
"8831",46.0353835644745
"8832",44.9727378213225
"8833",46.1642920729569
"8834",45.9924941530487
"8835",45.7653156627269
"8836",45.4240079164403
"8837",46.637106271241
"8838",46.4521206862033
"8839",45.6556550576321
"8840",46.0120011355005
"8841",47.31777931607
"8842",45.8765717439975
"8843",45.7312471835232
"8844",44.7413751705766
"8845",45.4337219839456
"8846",44.752841159954
"8847",44.6779127491812
"8848",46.2261747129346
"8849",45.6060098277803
"8850",45.7448822332987
"8851",45.2805064814095
"8852",47.1048399345415
"8853",46.4204690186986
"8854",46.3870649388785
"8855",45.4065411018835
"8856",44.6351076542626
"8857",44.754803388478
"8858",45.1938224868537
"8859",45.3757264412214
"8860",45.069271786417
"8861",44.1151930350353
"8862",45.3228219719133
"8863",44.4521756372631
"8864",45.7992414160055
"8865",45.1022663680042
"8866",45.6337321618756
"8867",46.1764771311745
"8868",46.2990310178505
"8869",44.7547469763541
"8870",46.6523415559681
"8871",46.1641441066703
"8872",46.618162636868
"8873",45.8543723124149
"8874",44.3158695066642
"8875",45.1724213246709
"8876",44.5516650380955
"8877",44.743410072698
"8878",45.3217327949522
"8879",45.3544398794398
"8880",45.9448308543334
"8881",44.5890138133467
"8882",46.2837132216193
"8883",46.1413245544634
"8884",45.1940545852044
"8885",44.9621648404086
"8886",45.1983675945713
"8887",45.2069243593362
"8888",46.1892138651039
"8889",46.0486416668866
"8890",46.037418818417
"8891",47.1936096204016
"8892",45.1168891597306
"8893",45.69164547782
"8894",44.9553576497014
"8895",45.2087664309529
"8896",44.525893022424
"8897",45.8844027048333
"8898",45.4334972424573
"8899",45.0271112762594
"8900",45.5642254569066
"8901",44.7868083353554
"8902",46.4786024018022
"8903",45.5042306812766
"8904",47.4383200932886
"8905",44.765590207134
"8906",46.9491629603621
"8907",46.8534034853898
"8908",44.9086819317013
"8909",45.5346897826704
"8910",45.3076566329831
"8911",46.5230829395634
"8912",45.3894764341084
"8913",45.825082114094
"8914",45.8834702741822
"8915",45.1937766585578
"8916",45.0077326953192
"8917",45.0500289471651
"8918",46.6764989118491
"8919",45.973811049325
"8920",46.4342020125413
"8921",46.4622808882798
"8922",45.7078755499087
"8923",45.7560067880135
"8924",45.8177301611107
"8925",44.9067907978046
"8926",44.986980705784
"8927",45.8406542046659
"8928",46.9210282094362
"8929",46.3914580610732
"8930",45.8957898752119
"8931",45.2201914286051
"8932",46.9406007256386
"8933",45.4504691959828
"8934",45.5166308062603
"8935",46.8589379354012
"8936",46.0195134276687
"8937",47.4548033701004
"8938",46.2633256855953
"8939",46.5166082985403
"8940",45.8506938539523
"8941",46.3630594442134
"8942",45.3616114525296
"8943",45.762431446223
"8944",46.184220652419
"8945",46.2544750658681
"8946",46.2256792982243
"8947",44.451239655256
"8948",44.9723749637901
"8949",46.7596634681843
"8950",46.2720556188222
"8951",46.6215432929406
"8952",45.5415560177992
"8953",44.8245244769464
"8954",46.598612085209
"8955",45.3139207397795
"8956",44.4192643598679
"8957",46.2169109925306
"8958",45.3784751474243
"8959",45.2157714882122
"8960",46.3601361468057
"8961",46.014174026176
"8962",45.2539547447542
"8963",47.4148309847442
"8964",46.6000430833044
"8965",44.7574712531711
"8966",44.7985852879838
"8967",44.7164038581068
"8968",46.8493295279296
"8969",44.284258528236
"8970",46.5546198845396
"8971",46.6958965499725
"8972",46.0028619161871
"8973",45.8602593249964
"8974",45.7704725863191
"8975",45.2386741340879
"8976",44.8550107614604
"8977",44.8807482816409
"8978",45.8565390003558
"8979",45.4314800872699
"8980",45.5802578842123
"8981",46.2963965787868
"8982",44.9358454270151
"8983",46.4225036706386
"8984",45.1979836192385
"8985",44.5940655374944
"8986",46.4936252105841
"8987",45.0296658905907
"8988",46.1956592912433
"8989",45.1263361548633
"8990",45.2157104467785
"8991",45.9868187706514
"8992",45.742935239473
"8993",45.6855330651454
"8994",46.994682098389
"8995",46.3219026120852
"8996",44.1930136528619
"8997",45.8169243406964
"8998",46.1733541831139
"8999",47.3419197520637
"9000",45.7784902589311
"9001",46.3714291739532
"9002",45.9068838724072
"9003",45.063285034039
"9004",46.0888246627252
"9005",45.9600270797726
"9006",44.8684076991331
"9007",45.5008975384868
"9008",46.2224799612823
"9009",45.9359738322198
"9010",45.1880476032835
"9011",45.5086401882978
"9012",44.1535808667218
"9013",45.7798557594252
"9014",44.3554011511496
"9015",46.0013097990604
"9016",47.186801688412
"9017",47.0496209386355
"9018",46.5768802446822
"9019",44.0141883506388
"9020",45.2565917090264
"9021",44.5891185117386
"9022",45.7939170193231
"9023",45.4939525318388
"9024",46.7291920440306
"9025",44.7423136515086
"9026",45.9930534054768
"9027",46.0010384016279
"9028",46.2176152256529
"9029",45.8826097913651
"9030",45.0965804050713
"9031",46.4661288238923
"9032",45.1984667846119
"9033",46.9313567140814
"9034",44.9551149598053
"9035",45.0220919545077
"9036",45.3797089975531
"9037",46.5703153416947
"9038",46.2355095322944
"9039",46.0699633485812
"9040",46.9487718978195
"9041",45.2969715667753
"9042",45.4748285383337
"9043",44.9000328417017
"9044",44.6831974262093
"9045",45.5262006372228
"9046",45.8965846818341
"9047",45.9681751001808
"9048",45.740532245224
"9049",47.050552076772
"9050",45.8267408330331
"9051",46.0111365626223
"9052",47.2731997085307
"9053",44.9323713056601
"9054",44.9894194327726
"9055",45.7163264855313
"9056",45.7946359111203
"9057",46.1128447230026
"9058",45.1814320124151
"9059",46.5831595488345
"9060",45.5163981821946
"9061",47.0046236286
"9062",46.6769071500137
"9063",45.662429417363
"9064",45.1642208142803
"9065",45.9199227270194
"9066",45.6001186514636
"9067",46.4524410781354
"9068",45.5094179315882
"9069",45.23996640288
"9070",45.2881761478138
"9071",46.9928121085491
"9072",44.5924109072532
"9073",44.5145391339623
"9074",46.139100585347
"9075",45.7727269480887
"9076",43.7916455023128
"9077",45.4163161967018
"9078",44.7923657143319
"9079",45.7218415635703
"9080",45.1678172967476
"9081",46.8085016755788
"9082",44.5868370120386
"9083",45.2372224318802
"9084",45.2268057547625
"9085",47.1575221861626
"9086",45.44793308794
"9087",45.8391452342246
"9088",46.0627545013421
"9089",45.8575790511353
"9090",45.851420571666
"9091",45.2124948459841
"9092",46.8753018176728
"9093",45.0791992422137
"9094",46.5603636732447
"9095",46.074852697198
"9096",46.6817301589771
"9097",45.1381411131502
"9098",45.8641292212019
"9099",46.0184624067516
"9100",45.4773951460719
"9101",45.8319550705534
"9102",45.8107789220251
"9103",45.8343131403542
"9104",45.8847736774765
"9105",45.7634517275473
"9106",45.9068454671007
"9107",44.9076883903707
"9108",46.6796189300898
"9109",45.2048572433259
"9110",46.1458352140986
"9111",45.0157222327376
"9112",46.0235800096038
"9113",46.7126731274211
"9114",47.1535881243777
"9115",44.8774850772942
"9116",45.4641558314849
"9117",45.5775178900546
"9118",45.4411865095338
"9119",45.939722209104
"9120",45.7500765081143
"9121",45.3071103464361
"9122",45.3145017127716
"9123",46.4115713473767
"9124",45.9753444217209
"9125",46.1861305721352
"9126",45.1978927806018
"9127",45.387590924289
"9128",45.1716082669231
"9129",44.5377558653594
"9130",45.5430550869879
"9131",44.7842054643432
"9132",45.712859478069
"9133",46.2666921351781
"9134",45.379862959145
"9135",45.3143210001691
"9136",44.1530066848849
"9137",45.9015554112431
"9138",44.4305459962968
"9139",45.7549192249485
"9140",44.1611834691993
"9141",45.4377126983851
"9142",45.3892922351768
"9143",46.0123987537498
"9144",45.4399812449828
"9145",45.0728720592433
"9146",45.6102046054179
"9147",45.0544071730682
"9148",46.2533587050156
"9149",45.423764772155
"9150",46.6040418616238
"9151",45.6334496125215
"9152",46.4956068281926
"9153",46.4527029056114
"9154",45.3480477810834
"9155",44.9913349911108
"9156",45.027221859729
"9157",45.2843559122548
"9158",45.7744509401258
"9159",44.2083300236111
"9160",46.0851096344873
"9161",47.4120509668058
"9162",45.7316075546651
"9163",45.7139442311438
"9164",45.8800416258292
"9165",45.5795492173426
"9166",46.3546586331989
"9167",47.314468863394
"9168",44.5646177995801
"9169",46.4159273196364
"9170",45.523816723743
"9171",46.0244868439286
"9172",45.5156172575591
"9173",46.4421565132849
"9174",46.1937984059579
"9175",45.0067798664892
"9176",45.738768388631
"9177",45.2242127976005
"9178",45.1883437371462
"9179",45.2650586866229
"9180",46.0474535696648
"9181",46.4880259130292
"9182",46.415717400158
"9183",45.5893360126542
"9184",46.8450580675426
"9185",45.7468043009222
"9186",45.6681793691399
"9187",45.6317866363651
"9188",47.242801936882
"9189",45.2149440671871
"9190",46.0410993568319
"9191",45.3753792122355
"9192",45.6463396400848
"9193",45.7133184359071
"9194",45.3735342237986
"9195",44.6919332780647
"9196",45.0479547368152
"9197",44.8282529328897
"9198",44.8631068157285
"9199",46.364391396113
"9200",45.6614891674983
"9201",45.5621280031918
"9202",45.1756058652964
"9203",45.3515683896447
"9204",46.57619443488
"9205",45.6668406000598
"9206",45.5164799225416
"9207",46.328752590666
"9208",45.4874824887368
"9209",45.2529444187854
"9210",45.472477762582
"9211",46.0475579369357
"9212",45.6473854837746
"9213",45.2224323947618
"9214",46.37192657747
"9215",45.3219206800251
"9216",46.0687319985012
"9217",45.3071226892525
"9218",46.0576827686191
"9219",44.2653729194631
"9220",45.3615066025606
"9221",45.3902386728047
"9222",44.7076251611374
"9223",45.1566577977686
"9224",45.9858049933682
"9225",46.2140115910265
"9226",45.6857142273072
"9227",44.803148761404
"9228",45.744542822661
"9229",46.5810340664279
"9230",44.3702984052883
"9231",44.9360881977365
"9232",45.2426115120337
"9233",44.6203733702071
"9234",45.0413794658813
"9235",44.7317114364198
"9236",45.6088057450845
"9237",43.9765533352589
"9238",45.1767807214366
"9239",44.8538091353941
"9240",45.3430520733641
"9241",44.7212007846888
"9242",46.8776012724051
"9243",46.6067928872635
"9244",44.03625646934
"9245",43.5142827911418
"9246",45.9456127074842
"9247",45.1220795284695
"9248",45.1392527423396
"9249",45.2070513316215
"9250",44.0583179778718
"9251",44.7548570109364
"9252",45.0284136017929
"9253",45.6567184932402
"9254",44.035752717844
"9255",44.9567984634297
"9256",43.4719064934472
"9257",45.3584045807569
"9258",45.5260622218112
"9259",46.3147549814177
"9260",44.4200952056094
"9261",45.0807301204271
"9262",45.7350275463709
"9263",46.4322424003056
"9264",46.5489961456759
"9265",46.3748400186156
"9266",46.7025344740263
"9267",45.6901052783116
"9268",44.7637591758137
"9269",45.2938963536296
"9270",45.8830417226914
"9271",44.6267241828277
"9272",46.7693630880795
"9273",44.9826873557559
"9274",44.3234516775446
"9275",44.0285450999425
"9276",44.6899468024369
"9277",45.6374177635241
"9278",45.1120633484253
"9279",45.1835465485768
"9280",46.0562544555577
"9281",46.1164950210189
"9282",45.527824847228
"9283",45.3904729467054
"9284",45.5951405835739
"9285",43.4672448859164
"9286",44.4176539862403
"9287",46.0756798767435
"9288",43.221727212852
"9289",44.9482014389803
"9290",43.8688301245841
"9291",45.3174916759423
"9292",45.2749113024375
"9293",44.5091997527119
"9294",46.0419430940913
"9295",46.1801670700643
"9296",44.7865388011235
"9297",45.9700201872863
"9298",45.4009267139786
"9299",44.5557586035446
"9300",44.5509384537542
"9301",44.8846440985387
"9302",43.9297200036788
"9303",46.043824710835
"9304",46.112344415598
"9305",44.4942729088783
"9306",44.177154661874
"9307",45.9503434666198
"9308",44.0467373693612
"9309",44.6410757827124
"9310",46.0394259946674
"9311",45.6477127170243
"9312",45.4279296777216
"9313",45.2560726592729
"9314",44.6170336607473
"9315",46.1069657578818
"9316",45.2136421254897
"9317",45.7267058841086
"9318",45.3579934371845
"9319",44.3401224639205
"9320",45.08853181354
"9321",44.6710384201214
"9322",46.6490895886369
"9323",44.1165575070381
"9324",46.7168502931897
"9325",45.304108702641
"9326",45.5631853730501
"9327",46.4696183040845
"9328",44.8341078273712
"9329",45.1413396966556
"9330",45.9098247142649
"9331",44.9374793320914
"9332",45.2574362689992
"9333",44.8981394350499
"9334",45.152367084683
"9335",44.9774881337262
"9336",44.9663736626397
"9337",45.7709452527589
"9338",44.9050093171573
"9339",45.5766391154372
"9340",44.6281435344291
"9341",45.5308261293469
"9342",44.2316392590326
"9343",45.3490332235429
"9344",45.0341146304756
"9345",45.7178971803349
"9346",45.1027836043502
"9347",45.5766914011467
"9348",45.2738643260774
"9349",44.9269641829979
"9350",46.3543078453977
"9351",45.1801354920691
"9352",45.3533179182942
"9353",46.7659352076264
"9354",46.4322852877806
"9355",45.0449986000005
"9356",44.8090963137885
"9357",44.5758272770003
"9358",45.6417478799375
"9359",45.0022247738105
"9360",46.9399505076866
"9361",45.7249726223794
"9362",45.108551528048
"9363",44.9522489912848
"9364",45.6208624048333
"9365",45.2722391024872
"9366",46.0423410720988
"9367",45.8412983809906
"9368",44.5631282352086
"9369",44.3061398876302
"9370",44.2442179155279
"9371",45.6252754422285
"9372",44.9056866336193
"9373",44.7077270492308
"9374",47.065224453245
"9375",44.7158088567484
"9376",45.1697881343015
"9377",46.7089762659396
"9378",46.1587831032168
"9379",45.1152244691178
"9380",45.4736232010874
"9381",45.095256826723
"9382",46.1841900740048
"9383",45.2914542315569
"9384",45.7696251011857
"9385",44.9602585017594
"9386",45.3405481739896
"9387",43.2337631230156
"9388",44.6509541515003
"9389",46.136122815669
"9390",46.1174323538894
"9391",45.8715019268023
"9392",45.4268714780042
"9393",44.6198603285462
"9394",44.5651885468023
"9395",44.5183865674521
"9396",45.2912091892653
"9397",46.1383802665889
"9398",46.0907888602443
"9399",46.8640499473342
"9400",44.4632141050165
"9401",45.2285150443868
"9402",45.4646390339259
"9403",44.8119099713481
"9404",44.7443367412363
"9405",44.9807397221235
"9406",45.5285874474549
"9407",45.583900122009
"9408",45.2307579386893
"9409",43.826025631311
"9410",45.430162493989
"9411",45.6306882169223
"9412",45.2635176708074
"9413",45.3980986819595
"9414",45.2429180109204
"9415",45.1003617316178
"9416",45.3606240328655
"9417",46.8113898121768
"9418",44.4784303968817
"9419",46.1671354519621
"9420",44.7689374775861
"9421",46.4157809289399
"9422",46.1686724392271
"9423",45.9224226821206
"9424",44.3200798433582
"9425",44.793754737973
"9426",45.1773575335091
"9427",46.8007654615952
"9428",44.6240762199835
"9429",44.5806054797348
"9430",45.9025449358082
"9431",43.4990565317822
"9432",46.6728282798437
"9433",45.563434495039
"9434",45.7380397972494
"9435",46.7579705489742
"9436",45.0400861481558
"9437",43.9919270937088
"9438",44.6008422184604
"9439",44.0689945806771
"9440",45.2037390516669
"9441",45.863165146868
"9442",44.4422108752457
"9443",45.1183518721481
"9444",45.1159498670519
"9445",44.7637705666553
"9446",45.8696631280851
"9447",45.6332620711299
"9448",45.9488381437043
"9449",45.3111539330775
"9450",46.1838513093124
"9451",45.0164983085352
"9452",46.3497823842503
"9453",46.0510212566252
"9454",44.7698646781434
"9455",43.5568014974305
"9456",44.4621677668303
"9457",44.3265253247126
"9458",43.7661201964901
"9459",44.5500016494251
"9460",45.1014895737055
"9461",45.391907002378
"9462",44.1347568366209
"9463",45.2164262268001
"9464",46.4294282798929
"9465",44.512568094802
"9466",45.6281933313239
"9467",45.533518079244
"9468",44.463479375312
"9469",44.3086425846506
"9470",44.3772504816539
"9471",44.723052384878
"9472",44.3421468497568
"9473",44.3031807772762
"9474",44.520957602656
"9475",44.4132521356384
"9476",44.5756000778427
"9477",43.3240754079696
"9478",44.9725398078003
"9479",44.9201845349687
"9480",45.111679702225
"9481",43.9066891289802
"9482",44.207302073177
"9483",45.5708571411701
"9484",45.8848406867669
"9485",44.2672884412967
"9486",45.0362358891873
"9487",44.8804489714747
"9488",45.4209287955152
"9489",43.3544907117455
"9490",43.7502952825013
"9491",43.7567710218647
"9492",44.9771098986637
"9493",45.4693444228851
"9494",43.6620791734862
"9495",45.2905379880508
"9496",43.7340514600437
"9497",43.4970655513681
"9498",45.5492050505996
"9499",44.974656754697
"9500",42.8182726280221
"9501",44.4400789520375
"9502",44.0531938552218
"9503",45.4820738551846
"9504",44.8082226317935
"9505",44.2968134351003
"9506",43.6841943473401
"9507",44.1586781756332
"9508",43.9790745485674
"9509",45.3511376899256
"9510",45.4926407751522
"9511",46.1741318794391
"9512",44.2594085908783
"9513",45.1709176628171
"9514",45.7988465180307
"9515",45.4493801478511
"9516",46.0171889021537
"9517",45.2430714005162
"9518",45.5697730564411
"9519",43.2744778186478
"9520",43.7361292135892
"9521",44.5334563742697
"9522",45.7224094530439
"9523",44.5607700190727
"9524",44.1985777440865
"9525",44.3999496221731
"9526",42.9299048434276
"9527",43.4040866163023
"9528",43.2933270535881
"9529",43.794016258407
"9530",43.5600377232287
"9531",43.5595156884955
"9532",44.8178860244557
"9533",43.7754173490595
"9534",43.1119897939147
"9535",44.4783496276529
"9536",43.5245258238846
"9537",42.7743559142148
"9538",45.6454060676959
"9539",44.5420659227127
"9540",44.7437125677104
"9541",44.117933536409
"9542",43.1102405115992
"9543",43.1007421256633
"9544",44.1325340443708
"9545",45.5299388060531
"9546",43.2085941566518
"9547",43.5191235419572
"9548",45.0485002311875
"9549",44.2071955092849
"9550",42.9461326057481
"9551",43.9294769304619
"9552",43.8013656050033
"9553",45.6043959623047
"9554",43.2797636746962
"9555",43.3678135602887
"9556",43.5501301812585
"9557",43.7383177337685
"9558",43.7249837915024
"9559",43.4722584429486
"9560",43.5317953306325
"9561",43.8318252836383
"9562",44.1187810000808
"9563",43.8440964388898
"9564",42.6859799023787
"9565",44.0338737955187
"9566",43.4745547093538
"9567",43.7594986791659
"9568",43.8760875569578
"9569",43.6263606637007
"9570",44.3379861767563
"9571",43.4750675176737
"9572",43.7461551285197
"9573",43.5002352366691
"9574",45.7328423422582
"9575",44.8804060393825
"9576",43.2215129275153
"9577",44.3348397140415
"9578",43.7370971596995
"9579",43.7962081258378
"9580",45.3355643439204
"9581",44.4964951556581
"9582",44.2097361781417
"9583",46.0733507555763
"9584",43.9803251184704
"9585",43.3467882100748
"9586",43.4923180033882
"9587",43.1931834363867
"9588",42.8510687512721
"9589",44.0121706571846
"9590",44.2341857927315
"9591",44.681075122306
"9592",44.4955273444039
"9593",42.868740217807
"9594",43.909695486337
"9595",43.846402400724
"9596",44.1287581173166
"9597",42.3592665419961
"9598",43.5979631600153
"9599",44.0657730902968
"9600",43.2860033355548
"9601",43.7869080042043
"9602",44.0800917990884
"9603",43.5683133294584
"9604",45.060020760725
"9605",43.9762216152318
"9606",44.2410694809045
"9607",43.5000092639356
"9608",43.1635618437171
"9609",45.2853498418201
"9610",43.2902238679134
"9611",43.8380742844809
"9612",44.223778608016
"9613",43.4801462070715
"9614",43.976690483168
"9615",43.7402866070363
"9616",43.6316087682391
"9617",45.7822188721505
"9618",43.0429801897469
"9619",44.9484823746758
"9620",44.7486020888981
"9621",44.4015730299412
"9622",45.052155534932
"9623",44.3276846041064
"9624",43.3203450967909
"9625",44.0033682787521
"9626",44.1472319400744
"9627",45.5102756008188
"9628",43.647935033196
"9629",45.1550970250404
"9630",43.7678856885475
"9631",44.5827324540841
"9632",43.2435157873195
"9633",44.5137279194336
"9634",43.4180584876196
"9635",43.7131785420301
"9636",44.5936464579458
"9637",45.3850361933541
"9638",45.3158024515279
"9639",44.5475461595927
"9640",45.1390161682777
"9641",44.3985144156939
"9642",43.353403220024
"9643",44.395650732004
"9644",44.1425194028481
"9645",43.3556495377891
"9646",43.2045962480729
"9647",44.3456478197262
"9648",44.2997970793469
"9649",44.4283531648892
"9650",44.7896212862006
"9651",43.7216339657125
"9652",44.3228019414835
"9653",43.3489443675093
"9654",45.0334765790185
"9655",44.4874470574393
"9656",43.8977885644543
"9657",42.8841079259749
"9658",44.8352456887248
"9659",43.9535277239557
"9660",44.346585234011
"9661",44.4305048871838
"9662",45.5552185186657
"9663",42.7650458006434
"9664",43.0879884355828
"9665",44.1966965713381
"9666",44.5103746308955
"9667",43.7945710514403
"9668",43.4508310960643
"9669",43.4772301559784
"9670",44.408607692203
"9671",43.9220623287352
"9672",43.291944011296
"9673",42.8141479986225
"9674",42.8753985572136
"9675",43.9053348648478
"9676",45.6537036444598
"9677",45.3281199046657
"9678",43.8817846558479
"9679",43.5116860756678
"9680",44.2679092675549
"9681",44.6416448879631
"9682",44.1106523022256
"9683",43.9777779520734
"9684",43.1273469720793
"9685",42.5066284445602
"9686",43.2950759787862
"9687",43.4825356611046
"9688",44.1163448325352
"9689",44.4532268134161
"9690",44.3922397910492
"9691",43.7598396373724
"9692",44.7783308474999
"9693",44.1772483355204
"9694",44.3908347925502
"9695",45.5394164879113
"9696",44.6894744680957
"9697",43.2485045992813
"9698",44.3545499369415
"9699",43.9272940388377
"9700",45.527812242461
"9701",43.9518025534403
"9702",45.2454362085555
"9703",44.2416078572168
"9704",44.6369279660461
"9705",45.0897813209939
"9706",44.0600856404472
"9707",45.16085221704
"9708",44.8461708516868
"9709",44.0774718467331
"9710",45.2258203538882
"9711",45.2856235742619
"9712",44.2512076873577
"9713",44.1843472343169
"9714",42.6574774687851
"9715",44.0070831657754
"9716",43.9852588308907
"9717",44.2244409239423
"9718",43.2177031299075
"9719",44.1657349251496
"9720",42.7064700155147
"9721",43.9726561033885
"9722",44.0392150292658
"9723",44.0212114636059
"9724",45.0699597865276
"9725",44.4346957698775
"9726",45.2487906150738
"9727",43.2172301784336
"9728",44.3657822882074
"9729",44.4891077196074
"9730",43.005657287817
"9731",45.4196016840668
"9732",44.0499470034663
"9733",43.2929320183296
"9734",42.5280922989866
"9735",42.8926806371515
"9736",43.4239788761422
"9737",44.3954342793963
"9738",44.3548417085991
"9739",44.1660104959519
"9740",43.307398218608
"9741",43.3549883391444
"9742",43.3819113998998
"9743",45.4536937547839
"9744",44.3099006934118
"9745",44.0730550971333
"9746",44.4254803632669
"9747",43.773034392815
"9748",43.6948603921112
"9749",42.9189284650377
"9750",43.6332755257522
"9751",43.9380259194805
"9752",44.5320833982544
"9753",43.7804269063963
"9754",43.4037786484017
"9755",44.1294914981378
"9756",44.5924114685167
"9757",43.6065391184815
"9758",43.222782323493
"9759",43.9063143595849
"9760",43.661523011009
"9761",44.5031492226841
"9762",44.2560954006776
"9763",42.8596626859171
"9764",44.3755464149485
"9765",44.7087090734191
"9766",42.9025920460863
"9767",43.6330095273569
"9768",44.2006432010441
"9769",45.4636892811608
"9770",43.4762989956048
"9771",43.9460596484449
"9772",43.715635716647
"9773",45.1496556031977
"9774",44.595182553723
"9775",44.1943169370516
"9776",44.435730258472
"9777",44.9946234317319
"9778",43.7695119485778
"9779",45.0418819584252
"9780",43.5668687753033
"9781",43.3103837898816
"9782",44.0456288001706
"9783",43.4517263801775
"9784",44.1022789166146
"9785",43.5987482088488
"9786",44.9127233294756
"9787",43.8811315180929
"9788",42.6713558641766
"9789",43.7299036571777
"9790",42.2457255970823
"9791",43.6578798219897
"9792",45.3184158460122
"9793",44.1393023763764
"9794",44.5613627173742
"9795",43.6689005197316
"9796",44.0554950186433
"9797",43.1098567293163
"9798",45.0575217807562
"9799",44.2354408350663
"9800",42.7808794074622
"9801",43.107461033244
"9802",43.161216074531
"9803",44.8593914027241
"9804",44.6826024891507
"9805",45.1376836138889
"9806",43.0368839565476
"9807",43.2436258131342
"9808",43.732997185134
"9809",44.2439988892565
"9810",44.6238044815659
"9811",43.8957302940595
"9812",43.4158236034916
"9813",44.8161586953256
"9814",43.4328542024097
"9815",43.1424582791674
"9816",45.3806495075607
"9817",44.0428111185113
"9818",44.274238682485
"9819",44.7850875247713
"9820",43.5287609767726
"9821",42.4514250912533
"9822",43.0814920040276
"9823",45.0812508464508
"9824",44.7940083484509
"9825",44.7609036225261
"9826",44.2350897445296
"9827",44.5904825957672
"9828",42.986900868614
"9829",43.4860143661796
"9830",44.7500239306428
"9831",44.7428915542328
"9832",43.3745637151437
"9833",43.7550628069901
"9834",44.8050844153391
"9835",43.8825153989517
"9836",44.0198622921173
"9837",44.900894894601
"9838",42.9282174548346
"9839",43.0628964119633
"9840",43.7262579595348
"9841",43.3761618252235
"9842",43.6541166776542
"9843",45.2549089715509
"9844",44.1501503038414
"9845",43.8896957750375
"9846",45.237240016376
"9847",43.672403313137
"9848",44.7049656032312
"9849",44.4873229753949
"9850",45.1460310844676
"9851",45.153614765759
"9852",43.7902740496993
"9853",45.9933905742187
"9854",43.6071625477134
"9855",43.7979874659469
"9856",44.1098031669563
"9857",43.8537675082162
"9858",45.0751748129679
"9859",44.3745220269508
"9860",46.0978127438343
"9861",43.3134763980529
"9862",44.7380243727713
"9863",44.5625222037902
"9864",42.3003158272776
"9865",44.1073033833812
"9866",44.1143312866843
"9867",44.5484722792874
"9868",43.2237536901659
"9869",43.6071131344812
"9870",43.0519800812523
"9871",43.1565089504768
"9872",44.6067537929547
"9873",45.8573728299766
"9874",44.584270315472
"9875",42.654612150931
"9876",43.3632071919889
"9877",44.1745348428481
"9878",44.9459998419866
"9879",44.598770137523
"9880",44.0019421525559
"9881",44.9000440144919
"9882",43.941899988349
"9883",44.7952664780742
"9884",42.7193642218515
"9885",44.0564798318387
"9886",43.5761604219017
"9887",45.1732173064563
"9888",43.2466440114768
"9889",44.0227914491411
"9890",43.5756247115399
"9891",42.603334979151
"9892",44.3538013817878
"9893",42.5311678885652
"9894",43.6313202565235
"9895",43.1660145456127
"9896",43.7056148302685
"9897",42.1075064238273
"9898",42.5124797518211
"9899",43.8598656632288
"9900",44.5340724061146
"9901",44.5502416691354
"9902",43.3153514806835
"9903",43.8744494885937
"9904",45.0400346080189
"9905",43.3763780301634
"9906",43.2358187747925
"9907",45.3417051663524
"9908",44.5625105347765
"9909",44.2286693702162
"9910",43.5248253657366
"9911",42.4860756383577
