,PC1,PC2,Indice
7693,78.59158166,-66.85086151,50.92324386
7694,82.33444436,-65.2724727,51.3664137
7695,73.63258475,-59.0078336,50.1410492
7696,69.24382462,-63.1143642,49.24604616
7697,66.41278039,-60.09534688,48.747216
7698,72.8789821,-59.46393318,49.78209378
7699,73.86246306,-57.14888566,50.03709732
7700,73.10067285,-65.03855484,49.76332687
7701,73.364475,-63.92883098,49.98422514
7702,74.32990681,-60.11248295,50.0425118
7703,70.78620628,-60.36120802,49.43713573
7704,76.0001287,-62.38011469,50.28430038
7705,81.93405127,-63.21785485,51.24721833
7706,74.76220169,-60.94619853,50.1537632
7707,70.53782192,-61.51576294,49.41109425
7708,71.83088592,-58.66198658,49.63793977
7709,70.98889545,-59.85769995,49.50541572
7710,75.88595981,-58.82145694,50.44909895
7711,79.7728241,-60.7989922,51.10947525
7712,66.64690505,-55.5340202,48.81280745
7713,73.43039922,-62.31581712,49.91189528
7714,69.05004817,-57.68231141,49.25635612
7715,74.26247797,-63.4884654,49.96390506
7716,73.99754682,-59.34175093,49.92017708
7717,70.75444651,-61.06928062,49.58609801
7718,75.68887107,-63.43293075,50.22137408
7719,81.96782884,-62.95277612,51.29251818
7720,82.06511764,-63.17097376,51.17557492
7721,78.77585845,-63.40645686,50.72249869
7722,67.40838794,-59.54835124,48.89565045
7723,64.57380773,-55.43163735,48.5471959
7724,75.63312192,-59.80117484,50.18304403
7725,81.393945,-66.36118364,51.10963903
7726,74.92650943,-56.14336181,50.11218722
7727,77.33051773,-61.00595406,50.46985437
7728,78.62209211,-61.77636702,50.72018928
7729,74.35414076,-57.52844725,50.15927352
7730,80.29418729,-63.49691166,50.90574734
7731,75.59678874,-64.23765757,50.32292745
7732,68.05212781,-59.24947462,49.10719559
7733,76.98450694,-65.36202241,50.72354336
7734,76.44348039,-60.51236517,50.37431439
7735,73.75942108,-62.54749972,49.99208477
7736,69.97713014,-57.30225281,49.18629113
7737,71.32832159,-62.57682286,49.54307339
7738,72.74983461,-63.12855854,49.90131954
7739,73.45319562,-63.00350833,49.71612876
7740,71.0939943,-57.90019874,49.4441065
7741,72.2575896,-60.40705487,49.72796497
7742,75.68825742,-61.83490837,50.3258746
7743,70.01969467,-66.68160634,49.34850264
7744,71.66655283,-59.9995444,49.53115608
7745,82.62446368,-64.94318799,51.55546871
7746,64.9348387,-58.53873643,48.46535299
7747,77.16216307,-63.02423294,50.44586605
7748,76.51234725,-65.34968678,50.33058752
7749,71.62810883,-56.84644618,49.65681427
7750,71.51833066,-60.43820454,49.51886787
7751,71.13803636,-66.4778531,49.56980332
7752,67.35931543,-59.71962104,48.98816909
7753,72.81997446,-57.65183363,49.84986233
7754,76.36800408,-62.67092483,50.38841309
7755,76.90989681,-66.49267181,50.49537849
7756,76.01248554,-64.50062393,50.23304662
7757,79.6355996,-62.04644302,50.95197408
7758,74.99506145,-63.4935133,50.18269723
7759,78.41978955,-61.66299977,50.81211094
7760,79.42947559,-59.9730329,50.78002513
7761,73.68906974,-58.820743,50.13155824
7762,80.64709976,-66.56120574,51.10012549
7763,82.54273933,-60.43140373,51.34736474
7764,76.36989288,-60.09741764,50.31034798
7765,74.9794675,-60.085251,50.31876872
7766,78.08329842,-64.57333212,50.53856706
7767,83.70596873,-67.03598426,51.64318822
7768,74.56095787,-58.48192751,49.97959024
7769,76.97137311,-62.81421805,50.38673256
7770,82.6974354,-62.66625444,51.45573752
7771,72.76822981,-63.7619661,49.76083608
7772,74.99024275,-58.68879393,50.25444214
7773,67.726008,-59.8485501,48.97649264
7774,77.07281034,-63.88651227,50.65475172
7775,78.65372102,-63.16722144,50.8752552
7776,83.77543569,-63.43435209,51.57805974
7777,69.90204683,-58.67092539,49.36684321
7778,81.21703446,-63.43639321,51.04909866
7779,69.97141271,-61.94541503,49.330441
7780,70.70987251,-60.1374997,49.55630874
7781,76.0482294,-62.62301216,50.31198558
7782,70.76789974,-57.0475544,49.44951147
7783,74.539145,-60.75441943,50.01572155
7784,79.80859192,-63.31886534,51.15025842
7785,67.05649984,-59.0144906,48.85484171
7786,76.2994897,-59.81838133,50.40146043
7787,77.70841629,-58.20801393,50.67813298
7788,68.28499481,-59.44003928,48.92982913
7789,77.99977807,-62.38886679,50.5254423
7790,69.00089438,-60.86785938,49.30543254
7791,84.25718522,-64.7733169,51.5741079
7792,81.11839933,-59.16130796,51.21819939
7793,73.72886415,-64.98537484,49.92749685
7794,65.03447063,-59.69477851,48.46576787
7795,72.98404405,-62.57817459,49.68018697
7796,75.50542875,-63.39845466,50.21698189
7797,71.93034218,-63.43805835,49.65983272
7798,76.47401042,-62.46053264,50.34817318
7799,72.41336464,-57.5532849,49.83079556
7800,77.57206708,-63.53843133,50.52799485
7801,82.37533154,-65.74491272,51.42427467
7802,70.95756872,-64.27646805,49.43278413
7803,79.80602073,-62.95734377,50.90801096
7804,68.68451102,-59.63516142,49.19761581
7805,79.05698145,-62.51471288,50.80440527
7806,76.74486108,-61.60051885,50.52450117
7807,72.03083763,-63.78316221,49.63148677
7808,74.90570471,-65.32483379,50.22489523
7809,70.3670926,-58.53711529,49.37654635
7810,75.61397682,-65.4697682,50.18659467
7811,81.20549609,-61.10399162,51.11162303
7812,73.30913247,-60.41423569,49.79119797
7813,78.23026807,-66.46324369,50.6497085
7814,84.81986649,-67.37271893,51.63854156
7815,78.83763894,-63.63893008,50.87251318
7816,68.5766198,-61.15104876,49.04185396
7817,72.71209435,-62.76102838,49.77571048
7818,77.89962326,-60.53533584,50.76728078
7819,72.18576762,-60.07623831,49.7446575
7820,79.90830684,-60.71495542,51.02832764
7821,68.32373789,-54.39968429,49.05378616
7822,68.12256076,-62.44007363,48.92168589
7823,70.67542553,-58.04566997,49.50102909
7824,78.28572392,-63.42195149,50.75853783
7825,70.5986494,-55.41907676,49.38707536
7826,83.46959264,-68.04078122,51.45703268
7827,68.18606619,-57.39531024,49.04514114
7828,72.05985953,-65.06237206,49.806856
7829,70.28112844,-58.3636533,49.41309532
7830,76.01384705,-62.41436466,50.42822249
7831,75.68681514,-62.30034253,50.14265147
7832,70.70924003,-62.58941677,49.59247901
7833,85.70600499,-66.68520221,51.86705093
7834,75.88339055,-59.70783621,50.3441579
7835,66.47152292,-58.69786846,48.87472213
7836,76.90960439,-59.92148376,50.56727299
7837,75.81707773,-60.0384786,50.34083836
7838,79.7300758,-65.44224305,50.88562356
7839,75.01984211,-62.87448324,50.25961845
7840,74.34902437,-61.19614098,50.08587447
7841,75.73482928,-59.45947235,50.30498556
7842,64.8909089,-55.87053484,48.69290114
7843,65.43939781,-57.98768635,48.49989526
7844,72.19059993,-59.89620907,49.72501968
7845,70.87789118,-60.85363593,49.54581975
7846,68.50358077,-56.11583355,49.2280706
7847,70.03830289,-59.19468399,49.23198069
7848,75.05337738,-64.18511548,50.08134832
7849,67.42663792,-55.67741473,48.9248875
7850,68.31001072,-56.86752374,49.07648679
7851,67.5634273,-53.32907104,49.09262238
7852,72.12780731,-54.67474057,49.72213458
7853,71.89115271,-57.51536059,49.67643362
7854,68.72371236,-63.21611525,49.19237183
7855,83.64575368,-63.75749164,51.60271954
7856,71.90174981,-61.7485643,49.80121228
7857,68.44523086,-60.24777434,49.08382404
7858,71.95869908,-61.02414652,49.69276912
7859,86.40957716,-67.8877867,51.92379577
7860,81.53537555,-62.59432025,51.31861619
7861,81.33277739,-62.81837163,51.10571507
7862,68.98267562,-60.31198042,49.29568132
7863,74.65785655,-62.78289272,50.02338213
7864,69.94527067,-55.82736374,49.5165582
7865,83.76775104,-60.33971943,51.64238574
7866,70.35289143,-60.94442571,49.33849205
7867,83.54868632,-65.6550612,51.60276543
7868,78.88920062,-65.32186119,50.70921953
7869,79.0049442,-59.59226639,50.91612427
7870,70.59573248,-62.97718367,49.44213272
7871,68.96496078,-59.84517799,49.15898791
7872,61.92016815,-56.38032762,48.03780229
7873,74.96159068,-59.15223851,50.18080397
7874,76.39040024,-63.72993969,50.45211748
7875,79.80988758,-60.54367728,50.76556594
7876,82.65736011,-63.8842871,51.569616
7877,71.81727715,-64.37390993,49.6129384
7878,73.81031187,-63.78330605,50.02162904
7879,74.34987407,-61.39839551,50.00317305
7880,77.77023155,-60.66467992,50.45866029
7881,81.15366191,-59.27854296,51.11254152
7882,75.77977566,-61.40573785,50.31109366
7883,74.91750746,-60.63335505,50.06969773
7884,69.36607503,-57.6036751,49.37548463
7885,72.01859567,-60.7043705,49.71059045
7886,76.32985758,-65.85453652,50.3982423
7887,69.6888937,-56.05838046,49.36082895
7888,78.93024093,-61.44949904,51.00761565
7889,69.17194578,-60.86510665,49.0248569
7890,77.31643498,-67.12479004,50.47759614
7891,79.14511991,-63.64285296,50.90860226
7892,72.50180574,-60.23765276,49.89261882
7893,77.57816177,-63.49808772,50.54447918
7894,75.41854108,-64.1247659,50.3642927
7895,77.00607123,-62.19593688,50.46477769
7896,70.54030741,-59.48813677,49.48938806
7897,83.08293456,-59.85006091,51.64218588
7898,73.30147129,-62.68150449,49.92196374
7899,65.95856072,-56.58022815,48.76410578
7900,72.48090308,-61.53823529,49.82930324
7901,72.07610746,-59.30827567,49.7434769
7902,73.81814685,-63.32029684,49.94740423
7903,77.94792791,-57.48549963,50.78114749
7904,79.57636087,-64.44274518,51.03381901
7905,80.58375093,-65.17216894,51.10162737
7906,78.85035177,-64.18576288,50.84612106
7907,75.87642318,-59.80926026,50.34218247
7908,78.03419988,-61.59657661,50.65649115
7909,82.97711001,-67.70684594,51.41801744
7910,79.03890164,-64.19963278,50.92448333
7911,85.51793929,-65.28622836,51.90905187
7912,73.36447107,-58.85179688,50.0866879
7913,71.81017087,-59.82617595,49.76460948
7914,74.43270796,-61.89571465,50.20391529
7915,76.21864002,-59.19812614,50.3554718
7916,75.16663828,-65.06019684,50.1117486
7917,77.72848749,-63.68053719,50.57711906
7918,83.68123351,-64.41164476,51.43787971
7919,74.06153846,-60.04260745,49.95119127
7920,70.47908425,-56.77930797,49.47954401
7921,74.37137972,-63.12441392,49.99149292
7922,74.56743832,-58.73344255,50.02940985
7923,73.67645167,-62.12451882,49.88612953
7924,78.85632238,-57.44668257,50.81021059
7925,73.30975924,-59.33136568,49.91672479
7926,68.9141892,-57.51114744,49.22457469
7927,65.41973752,-61.22011854,48.64507417
7928,66.91974236,-57.53904418,48.8771009
7929,70.46376838,-66.00519033,49.39888123
7930,73.75543206,-55.79516746,50.05615205
7931,78.38702878,-62.1912536,50.75648997
7932,71.77769465,-61.12123437,49.54872451
7933,72.64033043,-53.12220005,49.94180039
7934,73.70981845,-58.91619454,50.12214224
7935,71.01174723,-59.66700283,49.58056856
7936,75.1354172,-59.78144449,50.40998685
7937,75.06858754,-58.96061561,50.13910316
7938,79.24285351,-63.88719759,50.85679314
7939,73.02381747,-61.3918004,49.72560639
7940,73.36330402,-65.90830908,49.79495321
7941,72.68355109,-62.54570744,49.77499061
7942,77.50242018,-63.79677854,50.52077544
7943,76.56083812,-57.75987368,50.468912
7944,72.89770857,-61.38189669,49.68720002
7945,78.7381402,-64.40282116,50.80724798
7946,68.59689891,-58.44719252,49.18414952
7947,70.35625027,-57.962104,49.31632302
7948,80.96912124,-64.794281,51.29341487
7949,72.88699711,-56.46581778,49.82077857
7950,80.73567483,-65.99752772,50.97737362
7951,71.13083037,-59.72666584,49.69389841
7952,78.71636662,-62.65179646,50.79474758
7953,71.85381329,-61.88251425,49.592072
7954,81.83977798,-64.08791265,51.24463282
7955,74.186254,-57.61613844,50.05485005
7956,76.57657226,-61.49387003,50.65272472
7957,76.31715115,-60.82378695,50.57576746
7958,81.12626305,-66.55767609,51.1098414
7959,70.09236752,-62.16015709,49.4073102
7960,80.29423036,-63.37402252,50.89607034
7961,84.17402432,-60.62447915,51.69752393
7962,74.83288895,-58.29573304,50.16832552
7963,74.56709588,-60.57766083,50.18613453
7964,68.18327331,-59.9532708,49.16843117
7965,69.99083138,-62.75115764,49.30469838
7966,74.44254977,-64.85025806,49.99670143
7967,79.8130582,-60.11310177,50.87642786
7968,70.67446594,-54.27789558,49.46439454
7969,74.82540425,-63.08885884,50.20869762
7970,74.60189197,-66.93556494,50.19870553
7971,79.50079917,-60.05212096,50.79938037
7972,71.1858756,-60.01723292,49.43787592
7973,69.39891436,-55.22800145,49.36614753
7974,79.2403572,-60.68155884,50.89389311
7975,73.17784782,-58.06458047,49.95186329
7976,72.28919691,-58.04528157,49.82112369
7977,77.45649851,-61.18021633,50.59641465
7978,78.79582334,-66.3787949,50.66251549
7979,79.14567102,-63.04821071,50.71727338
7980,75.44971327,-58.99845103,50.4965774
7981,71.46281405,-61.14277968,49.75004046
7982,82.4548389,-63.06263634,51.55857932
7983,72.16672677,-59.61262428,49.77175628
7984,69.64651539,-60.51536812,49.24373135
7985,77.34295551,-55.73391464,50.71625191
7986,71.60371637,-64.9434721,49.55178473
7987,73.12003275,-59.42592936,49.99392608
7988,71.74927952,-58.53321772,49.69633242
7989,75.3821784,-59.17074294,50.26641132
7990,76.67415446,-60.65720843,50.44902882
7991,75.14031619,-59.96244956,50.08216969
7992,75.48225155,-61.11216883,50.24071286
7993,74.13214104,-61.11401068,50.0059233
7994,72.61412833,-64.32215568,49.6746986
7995,81.18547422,-62.40755546,51.2261784
7996,76.14938265,-61.82877858,50.31515997
7997,75.15126484,-60.58740188,50.07771494
7998,73.7724796,-62.7125217,49.85620877
7999,68.38777459,-61.06281906,49.00724795
8000,71.53954734,-62.13540819,49.61116107
8001,68.78830421,-64.3327838,49.05007365
8002,79.36208759,-65.033839,50.94004996
8003,80.50123484,-60.61452402,50.89897507
8004,76.92923434,-62.61520129,50.37085498
8005,83.65238792,-66.93922392,51.64592856
8006,72.00147478,-55.59875561,49.66231778
8007,75.85055786,-59.61278265,50.22408079
8008,83.20903072,-66.65123686,51.4996899
8009,76.73963346,-63.74374859,50.30276146
8010,64.29780984,-53.31397531,48.50702258
8011,72.54335178,-61.51512003,49.63239388
8012,75.15899452,-56.8753296,50.0985407
8013,67.4734292,-56.23024072,49.00372365
8014,74.3488777,-61.73177207,50.11061525
8015,68.56014448,-56.06486944,49.01171215
8016,70.0767593,-62.11370277,49.3166792
8017,73.41177201,-62.61472511,50.10263147
8018,78.40467169,-62.78425214,50.66845331
8019,83.13331179,-64.60702148,51.48482673
8020,84.68631168,-62.82723249,51.86776787
8021,79.67708961,-64.66513691,51.08988767
8022,75.96226303,-58.99954002,50.26980645
8023,76.26479698,-66.07314022,50.27570567
8024,69.75418672,-62.78267098,49.23107273
8025,76.16915407,-64.97443722,50.10254322
8026,78.47730823,-67.84996647,50.77860802
8027,82.31803267,-63.46449002,51.28156501
8028,81.48165098,-63.23795875,51.25827219
8029,67.64265362,-58.70983665,48.92192417
8030,71.50661579,-61.13734435,49.62931987
8031,81.17060441,-66.56692052,51.22389452
8032,73.06042361,-63.25534855,50.08234721
8033,66.93605237,-60.13965781,48.99212304
8034,82.91726226,-62.73070637,51.44721574
8035,82.04167044,-58.42262041,51.54508848
8036,78.56715855,-65.69516395,50.80418397
8037,64.66630421,-59.06123259,48.42655628
8038,78.58258449,-61.4527856,50.68478436
8039,82.2756263,-64.79303324,51.3911552
8040,72.44686254,-63.67923231,49.81262544
8041,77.78364751,-62.2153494,50.68015748
8042,73.25884143,-61.1028723,49.86702026
8043,74.01702841,-68.63473156,49.91298832
8044,76.50480484,-61.49912825,50.48262762
8045,74.74402338,-63.12390937,49.99284828
8046,74.75281584,-60.02236755,50.10749753
8047,68.61325685,-58.61516222,49.31266266
8048,70.61941858,-59.69810687,49.56682007
8049,76.21694418,-58.4076581,50.40858081
8050,75.05067056,-63.66570589,50.21620524
8051,70.36797358,-58.92760173,49.37986104
8052,72.16293692,-62.9744899,49.6184714
8053,73.3078722,-61.21944697,49.82728679
8054,79.57386588,-65.05523366,50.96273497
8055,76.07388529,-60.83636267,50.33668179
8056,83.70254772,-68.01386201,51.65445591
8057,75.74635547,-61.77594399,50.20965297
8058,78.67706486,-59.34386957,50.61725889
8059,81.39787859,-65.36019585,51.26680003
8060,67.57233487,-60.31362997,49.04862316
8061,74.7080499,-65.87078504,50.12630408
8062,72.4029031,-56.53539816,49.79346688
8063,76.56569066,-63.1272545,50.37856515
8064,73.30723307,-52.63372983,49.98576177
8065,78.89138297,-59.97166258,50.67604346
8066,74.73185697,-61.81175383,50.14711317
8067,71.25635154,-58.40916213,49.6961175
8068,76.78604734,-57.75039877,50.36903398
8069,70.06308041,-57.96328461,49.31251082
8070,72.0722351,-59.70922448,49.76939203
8071,79.11984281,-60.73850545,50.67995048
8072,80.22656648,-59.04102501,51.11935325
8073,75.91878488,-57.06057537,50.34860413
8074,76.25034075,-65.4175608,50.25399428
8075,72.12187482,-60.80496107,49.70182225
8076,72.68706921,-60.27552351,49.88285349
8077,77.02833855,-64.07647293,50.48155377
8078,72.86609492,-63.45647414,49.86458648
8079,79.47265809,-65.81066199,50.72609314
8080,82.53641881,-65.48893659,51.32921008
8081,72.17606107,-64.51011594,49.44784811
8082,70.24268844,-55.25970432,49.3133908
8083,82.66797628,-65.68019702,51.40173267
8084,71.63549207,-62.09501504,49.46319596
8085,74.66486389,-58.70512248,50.02961822
8086,77.85825334,-65.20104074,50.71698898
8087,84.65928323,-61.56021893,51.77208115
8088,76.04697011,-61.06105744,50.2548334
8089,71.14738932,-61.83580752,49.62805342
8090,82.29432918,-65.62971688,51.31623155
8091,77.83418153,-61.13323147,50.5476512
8092,78.80387821,-68.20413416,50.68276322
8093,79.37870924,-59.92733905,50.84743975
8094,78.56633927,-61.78811491,50.71728039
8095,69.43986729,-58.74358146,49.36867379
8096,78.26208817,-64.8340365,50.52460493
8097,77.6420968,-60.6847245,50.45239294
8098,72.65974989,-62.69452571,49.63996354
8099,77.567076,-60.73839282,50.68742638
8100,75.99347595,-61.67568236,50.36150114
8101,76.30309848,-61.37533374,50.18482809
8102,78.2846165,-61.73025694,50.66741364
8103,78.18071844,-63.55000816,50.76720098
8104,81.4620567,-63.59426101,51.16808624
8105,77.37987361,-62.38613827,50.4797194
8106,79.23308316,-62.06062336,50.83637996
8107,76.68923725,-63.0559044,50.31032312
8108,73.38809889,-56.52203189,50.02007487
8109,72.98259264,-59.22293887,49.94657627
8110,79.25579676,-61.6447881,50.68679308
8111,71.98292418,-57.01311328,49.71555366
8112,71.90790584,-58.58326907,49.76539256
8113,69.77408605,-56.91270544,49.27930908
8114,69.75286479,-60.09622849,49.29255274
8115,78.73686464,-64.8875599,50.72269226
8116,77.4190509,-61.16430801,50.66552266
8117,77.2610269,-64.41852212,50.6269925
8118,85.28445786,-65.20578908,51.86735819
8119,77.42485553,-62.31744785,50.61443085
8120,71.55150105,-56.93557982,49.61530661
8121,76.26487843,-62.48068929,50.33560971
8122,72.10311787,-61.25004013,49.62072455
8123,78.61062121,-60.20125606,50.66483471
8124,72.63419412,-59.98760048,50.0100475
8125,78.59396057,-60.98758283,50.69660098
8126,75.8577923,-63.17376371,50.31568113
8127,81.42698387,-61.52662087,51.23008643
8128,66.14582917,-59.46767812,48.64093756
8129,69.45929809,-55.26074702,49.18779064
8130,63.27918349,-59.12865869,48.05865798
8131,72.53469722,-60.03093285,49.85649441
8132,84.29499405,-62.04005551,51.79386956
8133,81.30064783,-62.43650317,51.25051541
8134,65.24639827,-59.72941808,48.61510977
8135,72.31630875,-55.42530483,49.80997065
8136,75.74483648,-57.87295241,50.4451563
8137,72.26996268,-60.62756928,49.69797842
8138,74.49848129,-59.03147493,50.15971518
8139,74.60595144,-57.85411548,50.18865129
8140,77.86661425,-63.30852391,50.77470966
8141,78.60427332,-58.8927407,50.66628389
8142,71.13676451,-62.48598506,49.45639449
8143,68.68106039,-62.45188545,49.09069545
8144,73.16121544,-58.51889241,50.20767107
8145,75.24410395,-56.79308845,50.20238231
8146,75.10670972,-62.38043638,50.22848271
8147,73.03452489,-59.80066104,49.98910633
8148,77.20065384,-58.96429401,50.54233578
8149,79.1133418,-62.28013,50.81549613
8150,69.71573112,-55.72223131,49.48977819
8151,84.5331077,-65.29308715,51.62650349
8152,72.50459207,-59.92164138,49.62132317
8153,70.04365952,-63.60698873,49.17480402
8154,75.3486941,-63.13976964,50.11932177
8155,81.02630363,-65.94566336,51.1351015
8156,75.04484224,-59.86994836,50.05715826
8157,74.70333856,-61.83992041,49.99722861
8158,77.79819711,-63.1790007,50.55078528
8159,75.89443272,-62.38970818,50.28572782
8160,75.92735195,-57.34074383,50.43586595
8161,72.25566296,-62.42872717,49.80005828
8162,77.28645738,-55.48674348,50.63698996
8163,74.75415223,-58.19253207,50.10361496
8164,68.13664493,-58.68178684,49.08242537
8165,71.3767411,-58.21759235,49.72025812
8166,66.62148931,-57.9784186,48.68293045
8167,78.26195077,-65.40021603,50.69639823
8168,70.6358416,-61.82507249,49.42393593
8169,81.89140936,-66.02250727,51.20057935
8170,77.5328729,-62.88901354,50.7728927
8171,77.40215922,-64.20855886,50.61262232
8172,70.40767164,-60.95267558,49.44552127
8173,72.99042032,-63.55574121,49.70175041
8174,75.79264114,-63.03805069,50.40555774
8175,79.61771222,-61.42250293,50.89665869
8176,81.95429579,-64.56507094,51.19601461
8177,75.19568928,-65.31831133,50.20545778
8178,76.53455018,-65.57564272,50.45834207
8179,74.32001345,-64.37766659,50.01662935
8180,74.24969758,-62.80311675,50.11929772
8181,81.06093234,-62.47270845,51.33866942
8182,82.804667,-67.01681958,51.29902703
8183,71.32878461,-59.32425436,49.53731992
8184,76.6871792,-63.11554122,50.30015644
8185,67.28135086,-55.69696893,48.8410871
8186,76.2039916,-61.46192316,50.46749161
8187,78.26138326,-57.90019673,50.82105267
8188,72.1496427,-66.98349438,49.65689915
8189,70.94792499,-57.18698725,49.47733905
8190,64.46842931,-58.70174085,48.45929134
8191,72.99700235,-59.18257985,49.80352897
8192,74.68783307,-58.31357526,50.14812524
8193,70.48007762,-61.61120227,49.44597859
8194,73.39894496,-63.48531632,49.82159579
8195,68.24994276,-62.08213397,49.17355597
8196,78.82043356,-59.77652016,50.73283484
8197,81.47155635,-60.08800765,51.22627725
8198,78.69648606,-66.06323573,50.78141268
8199,70.35685577,-58.71462808,49.39782241
8200,82.2432989,-66.46154475,51.42843598
8201,72.97150411,-59.78099926,49.91698518
8202,77.65940882,-61.64767281,50.68407142
8203,79.37143583,-57.97143958,50.95013922
8204,78.25667955,-63.34218277,50.58340961
8205,71.67815832,-60.18950813,49.63274775
8206,75.09639059,-61.17232793,50.14326885
8207,77.71279931,-64.54389668,50.69879691
8208,75.14666483,-59.72649223,50.25469456
8209,71.7784495,-65.27298862,49.65012801
8210,76.04426373,-62.55424896,50.34853144
8211,79.26838252,-65.8439551,50.73419175
8212,75.44678507,-61.44693774,50.2355409
8213,74.65174357,-59.0572124,50.03384049
8214,70.49317582,-56.47452409,49.35308113
8215,80.26162378,-64.33752952,51.13280487
8216,83.53388808,-66.0213561,51.46677068
8217,79.85073721,-64.18966943,50.86497768
8218,76.15999343,-61.03146249,50.32275294
8219,73.92654167,-62.85581929,49.85279146
8220,81.68558639,-65.20659251,51.24993485
8221,74.95833002,-65.18122285,50.3348051
8222,78.95568537,-64.16724992,50.88906972
8223,71.56653259,-59.97876542,49.51352204
8224,80.29467989,-65.57753478,51.18149898
8225,70.38100671,-59.12742921,49.49071787
8226,81.19725088,-66.1395637,51.14163049
8227,82.97704845,-63.01010473,51.41109909
8228,67.35546245,-59.77836645,48.9167224
8229,84.11527609,-65.99043665,51.78508011
8230,83.92095617,-68.39670638,51.59415096
8231,75.79061081,-60.27616312,50.26561022
8232,63.57588881,-56.77459013,48.43216846
8233,73.5502881,-61.29524478,49.91076343
8234,70.59863994,-59.58388404,49.47807809
8235,75.12704374,-59.00603286,50.23450284
8236,77.66933309,-68.4922344,50.61636054
8237,79.26785235,-61.71402944,51.00486119
8238,67.65129101,-62.69078965,48.95540783
8239,75.85335849,-61.57832495,50.36038018
8240,70.56435272,-60.01288541,49.30021113
8241,73.88156662,-64.33770685,50.10278669
8242,71.55726617,-57.76857558,49.8229965
8243,83.97338202,-63.00949193,51.6946362
8244,79.88847485,-60.21908296,50.91200282
8245,72.57464975,-56.29566861,49.90090624
8246,81.07139954,-65.00609629,51.2902971
8247,79.0225245,-64.59239243,50.88596722
8248,77.14088585,-62.4261014,50.56014928
8249,82.92472866,-65.50811903,51.40833179
8250,73.8222296,-61.14919533,50.07618356
8251,84.51374636,-67.3894871,51.78685769
8252,79.30893955,-59.52675779,51.00442809
8253,71.97300815,-60.9348173,49.73900519
8254,83.82447327,-66.30861586,51.7247677
8255,77.89965166,-63.61128947,50.60784714
8256,81.34634055,-66.20890948,51.23433207
8257,71.87083005,-58.02772499,49.77787821
8258,77.57459104,-65.96404464,50.54367778
8259,67.54089008,-57.39704526,48.92096062
8260,73.55535221,-61.38132157,49.85802363
8261,69.81333211,-64.26538272,49.32613471
8262,73.95877088,-61.01338492,49.99005028
8263,69.93582141,-55.0998414,49.51175033
8264,76.25644456,-61.73296115,50.1977114
8265,64.51028069,-55.85385455,48.42549227
8266,78.46107674,-64.46463864,50.68768627
8267,73.39268796,-64.11928818,49.78649935
8268,80.58790132,-64.22068145,51.02600583
8269,73.95350955,-58.73193118,50.15103027
8270,75.43105657,-60.66380472,50.10179625
8271,76.96752733,-61.38296375,50.59932285
8272,73.74450617,-61.21279933,49.91743021
8273,76.79424065,-63.18679409,50.44895885
8274,79.01300833,-62.66327952,50.784208
8275,75.8903377,-62.09000297,50.44243597
8276,79.21333452,-58.56803482,50.78354917
8277,68.21410943,-59.73307911,49.12184989
8278,77.23227026,-66.13872514,50.40096054
8279,77.08012812,-65.29277652,50.41048882
8280,79.4360718,-62.1035184,50.85199631
8281,75.56470476,-62.80037921,50.32591201
8282,79.29039311,-58.58444035,50.8167753
8283,79.37613466,-62.32590001,50.84167663
8284,80.93233554,-57.48147799,51.09924476
8285,79.08407871,-63.33719994,50.71270396
8286,76.60463554,-59.40118224,50.51091747
8287,74.02130694,-61.89220477,50.07710668
8288,67.91195828,-58.1382654,49.04393163
8289,71.14754621,-56.31067034,49.50411399
8290,75.86044925,-58.31243497,50.37997804
8291,70.05103263,-61.82341258,49.31695145
8292,81.31288802,-65.63442846,51.04121076
8293,80.62085285,-60.53093626,51.06267051
8294,73.89560491,-65.51175962,49.97084754
8295,71.99644062,-59.76780941,49.60322153
8296,79.21702869,-64.43844538,50.83237528
8297,70.41797767,-58.62148356,49.46865431
8298,73.79378782,-62.87371434,50.10725416
8299,62.68008587,-57.56828952,48.1262764
8300,70.38408113,-62.26705352,49.42630647
8301,73.44575722,-59.33463606,49.99974713
8302,80.33374817,-61.65550093,51.1477013
8303,72.43870126,-60.60090446,49.85195673
8304,73.95995601,-58.63772593,50.00778704
8305,73.18869104,-58.96139973,49.92619453
8306,75.3621317,-60.07306134,50.40083965
8307,66.57878804,-60.89793192,48.68990748
8308,72.20512586,-55.48738605,49.85512095
8309,74.92945426,-61.15004819,50.21263498
8310,69.96505367,-55.95975302,49.44312884
8311,82.25256786,-63.39171972,51.38093628
8312,74.29802295,-59.60587425,50.19263565
8313,80.25356103,-65.63995857,50.95139621
8314,74.49480556,-59.37165475,50.08707875
8315,71.12315489,-58.06160255,49.47949242
8316,75.93421003,-57.63052744,50.44994576
8317,81.74046953,-57.83041924,51.25208354
8318,69.59833602,-56.53124509,49.30337963
8319,84.33725701,-67.82668283,51.76450329
8320,73.43124276,-60.51133774,49.93816303
8321,74.60626782,-60.21536669,50.01726469
8322,74.52138571,-61.71574615,50.02679926
8323,74.04392469,-54.37583652,50.02764313
8324,79.58049227,-65.06753099,50.78720404
8325,69.18177012,-62.8575431,49.05850613
8326,71.46897788,-61.7404314,49.63691081
8327,73.32609201,-62.91663866,49.90099181
8328,70.87984032,-59.01902627,49.47560903
